emp_length,annual_income,dti,loan_amount,total_acc,is_employed,date_diff,location_Northeast,location_South,location_West,wealth_low,wealth_med,law_regulations_moderate,law_regulations_restrictive,purpose_grouped_credit card,purpose_grouped_other,verification_status_Source Verified,verification_status_Verified,loan_status_Current,loan_status_Fully Paid,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,60_month_term
-1.1156515867102157,-2.1541609294303776,0.7009478801731928,-1.030676579708595,-1.5475204478580598,0.1967751205274496,-0.1517942136530612,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-0.8349724399581578,-0.6611777280283435,0.5389333537099249,-1.1766500965892537,-0.5458965456819022,0.1967751205274496,1.0493444917960923,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-1.1156515867102157,0.6611314722366587,-1.6407620810227428,-0.9722871729563316,-0.27272639054295,0.1967751205274496,-1.5401233667046803,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.1156515867102157,-1.3207435256145577,-1.664764233091375,-0.373795753745631,-1.0922368559598064,0.1967751205274496,0.3161819053531025,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-1.1156515867102157,-0.6920499901423859,-1.1322164840685969,-0.8847030628279363,-0.27272639054295,0.1967751205274496,0.5501699648561844,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-1.1156515867102157,1.6840064819799094,-0.5081605302841576,-0.5927560290666191,1.9126348505686663,0.1967751205274496,0.3161819053531025,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-1.1156515867102157,-0.16167322664754,-0.3056423722050729,-1.3226236134699123,-0.3637831089226007,0.1967751205274496,0.3161819053531025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.1156515867102157,-0.7799986811739743,-1.5207513206795815,-1.2642342067176489,-1.3654070110987584,0.1967751205274496,0.3317811093199746,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-1.1156515867102157,0.0294159513638454,-1.6362616775098742,-0.913897766204068,-1.456463729478409,0.1967751205274496,0.3161819053531025,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-1.1156515867102157,-0.0320703050814564,1.1914918630758649,-1.030676579708595,0.1825572013553033,0.1967751205274496,0.3161819053531025,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-1.1682469727082103,-1.574756162834004,-0.4467825121859603,-0.4548398273022514,0.1967751205274496,-0.1517942136530612,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-1.0221780354701713,-1.757772572357325,-1.1766500965892537,-0.6369532640615528,0.1967751205274496,0.5267711589058762,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,0.1555134527510892,-1.624260601475558,-0.4467825121859603,-0.4548398273022514,0.1967751205274496,-0.861557994145743,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,0.5329497504594163,-1.6722649056128227,-0.8847030628279363,0.5467840748739061,0.1967751205274496,-0.1439946116696252,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,0.1463543235595295,-1.0227066652554615,-1.147455393213122,0.3646706381146047,0.1967751205274496,-0.6275699346426611,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,0.3600878140949058,1.1134848688528098,-0.5343666223143555,0.0915004829756526,0.1967751205274496,1.7279098643550297,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,0.3600878140949058,0.6739454590959815,-0.8847030628279363,1.3662945402907622,0.1967751205274496,0.3161819053531025,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.626824466083023,0.8089575644820381,-0.8847030628279363,0.000443764596002,0.1967751205274496,0.3161819053531025,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,0.8818509539695049,1.5710258926611125,-0.7387295459472777,0.4557273564942554,0.1967751205274496,-0.861557994145743,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.16167322664754,1.6115295242769294,-0.7387295459472777,0.911010948392509,0.1967751205274496,-1.0955460536488248,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.8970491520306338,1.4405141907879246,-0.3008089953053017,2.276861724087269,0.1967751205274496,0.7763584223758302,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,1.193533058244148,0.4879287805640815,-0.5635613256904872,2.5500318792262213,0.1967751205274496,-0.861557994145743,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.3752923095014675,0.5989387338815056,-0.7898202768555083,0.911010948392509,0.1967751205274496,-0.6275699346426611,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.7241895056023272,0.1098948854831232,-0.7387295459472777,0.911010948392509,0.1967751205274496,-0.877157198112615,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,1.0954721359531563,0.9649715529281476,-1.1036633381489245,1.3662945402907622,0.1967751205274496,-0.1361950096861891,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-0.0499508864297733,-1.072211103897016,-1.030676579708595,-0.0906129537836486,0.1967751205274496,-0.1361950096861891,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-1.0842889759001686,2.403600542541794,-0.7387295459472777,-0.5458965456819022,0.1967751205274496,0.5579695668396204,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.4104607340583042,-1.4872489064371357,-1.355736525207735,-0.5927560290666191,-1.0011801375801557,0.1967751205274496,0.3161819053531025,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
